locus_tag,gene,Tminus30,Tminus15,T0,T15,T30,T60,T150,T330,Tminus30_Tminus15,Tminus15_T0,T0_T15,T15_T30,T30_T60,T60_T150,T150_T330
BSU15590,sat,-0.846370016,-0.701351244,-0.892966581,-0.657660726,0.10079187,-0.01210376,1.398708249,1.610952208,0,0,0,1,0,1,0
BSU15580,cysP,-0.908663635,-0.802469199,-0.977053096,-0.652395186,0.357288006,0.171689384,1.263619528,1.547984198,0,0,1,1,0,1,0
BSU15610,sumT,-0.817501494,-0.634652542,-0.908517889,-0.634496618,-0.076103807,0.015715189,1.412316008,1.643241152,0,0,0,0,0,1,0
BSU06037,ydzT4,-0.697442862,-0.753509719,-1.037494406,-0.160395852,0.375117768,-0.025204911,2.164301659,0.134628323,0,0,0,0,0,1,-1
BSU06049,ydzV,-1.122587904,-0.69466829,-0.991025754,-0.304588563,0.093071224,0.261462128,1.767169538,0.991167621,0,0,1,0,0,1,0
BSU23080,aroC,-1.157263752,-1.106520486,-1.230391383,0.118196592,0.664523577,1.007933976,0.850271393,0.853250083,0,0,1,0,0,0,0
BSU00460,ispE,-1.241207678,-1.001071648,-1.316277078,0.648331972,0.504958584,1.077720061,0.60595096,0.721594828,0,0,1,0,0,0,0
BSU_MISC_RNA_32,ssrSA,-1.102598498,-1.015115446,-1.250765666,-0.037718305,1.042114682,1.090860594,0.861835619,0.41138702,0,0,1,0,0,0,0
BSU07640,yflL,-1.265346729,-0.89188766,-1.248223901,0.342583762,0.609162331,1.408168868,0.405705899,0.639837429,0,0,1,0,0,0,0
BSU18070,plsY,-1.196221706,-0.992623863,-1.315786591,0.613197796,0.761971863,1.210708739,0.396231813,0.522521948,0,0,1,0,0,0,0
BSU26790,aadK,-1.109306294,-0.940286102,-1.400304208,0.391735697,0.700145929,1.199641883,0.287010419,0.871362676,0,0,1,0,0,0,0
BSU14000,patA,-1.238901976,-0.995456691,-1.309284839,0.509206541,0.612065074,1.124741892,0.551142095,0.746487904,0,0,1,0,0,0,0
BSU04680,rsbS,-1.264077871,-0.96314678,-1.2259546,0.204990807,0.549309617,1.214727492,0.582681543,0.901469793,0,0,1,0,0,0,0
BSU16750,asd,-1.21664668,-1.032136187,-1.277055353,0.303733778,0.680521673,1.108661071,0.637499633,0.795422066,0,0,1,0,0,0,0
BSU16760,dapG,-1.183620066,-1.109658158,-1.271370585,0.394471172,0.64502843,1.005375839,0.676179331,0.843594038,0,0,1,0,0,0,0
BSU34770,yvcJ,-1.188052163,-1.010639464,-1.336660393,0.517400628,0.741606906,1.144534255,0.487359418,0.644450812,0,0,1,0,0,0,0
BSU10630,addA,-1.160749579,-0.969811166,-1.26458386,0.076320206,1.041539926,1.200567318,0.51284009,0.563877065,0,0,1,0,0,0,0
BSU10620,addB,-1.197083985,-0.971513203,-1.222248221,0.394533497,1.008572634,1.315400072,0.342822609,0.329516597,0,0,1,0,0,0,0
BSU05860,gmuE,-1.268758976,-0.905950466,-1.285992996,0.414841179,0.853762705,1.246176979,0.557759345,0.388162231,0,0,1,0,0,0,0
BSU34740,crh,-1.237846433,-0.979958438,-1.283579913,0.203974972,0.772294703,1.09182133,0.680897515,0.752396264,0,0,1,0,0,0,0
BSU05120,cspC,-1.184591271,-1.021848568,-1.238223205,0.210000974,1.064661704,1.138763366,0.434192201,0.5970448,0,0,1,0,0,0,0
BSU17710,tatAC,-1.194985619,-0.999981717,-1.305016532,0.28974437,0.948538441,1.100228985,0.592742366,0.568729706,0,0,1,0,0,0,0
BSU19680,yozE,-1.165546277,-0.906553356,-1.458271638,0.646272174,0.441746387,1.001193788,0.861008456,0.580150465,0,0,1,0,0,0,0
BSU14020,ykyB,-1.294670281,-1.011808045,-1.253348088,0.590535286,0.751736937,1.059955176,0.68327164,0.474327375,0,0,1,0,0,0,0
BSU29640,ytsP,-1.233813248,-1.078965793,-1.274984707,0.568968142,0.667235488,1.008195128,0.660466942,0.682898046,0,0,1,0,0,0,0
BSU28960,ytxC,-1.211410365,-0.987737246,-1.305044969,0.559536351,0.453204575,1.194703724,0.465142161,0.831605769,0,0,1,0,0,0,0
BSU00440,veg,-1.175976288,-0.885010162,-1.429433915,0.523389976,0.358161219,1.151921222,0.72265265,0.734295299,0,0,1,0,0,0,0
BSU29270,ytoI,-1.235361585,-1.015099422,-1.281611528,0.498433402,0.629093881,1.122432255,0.447445026,0.834667972,0,0,1,0,0,0,0
BSU23990,yqiW,-1.231727706,-1.018875064,-1.312362048,0.458036439,0.713389531,1.022518802,0.581865798,0.787154248,0,0,1,0,0,0,0
BSU06840,yeeI,-1.200290121,-1.048873688,-1.29405321,0.45313997,0.63082696,1.0431082,0.495336637,0.920805252,0,0,1,0,0,0,0
BSU35460,comFB,-1.243566849,-1.081759805,-1.17815373,0.422848116,0.691566364,1.241237553,0.434628835,0.713199518,0,0,1,0,0,0,0
BSU14780,ylaH,-1.248513808,-0.935629162,-1.349623241,0.419423006,0.619053654,1.074544398,0.607219036,0.813526118,0,0,1,0,0,0,0
BSU18060,yneR,-1.252003219,-1.054981717,-1.234833721,0.379201066,0.789191794,1.107036609,0.651486963,0.614902225,0,0,1,0,0,0,0
BSU21840,ypjP,-1.218402828,-1.016226081,-1.312551973,0.363873947,0.753001352,1.04854475,0.633899977,0.747860856,0,0,1,0,0,0,0
BSU28460,yslB,-1.262520758,-0.887635227,-1.314178799,0.33128459,0.779149519,1.251483804,0.56503741,0.537379461,0,0,1,0,0,0,0
BSU04610,ydcA,-1.183185958,-1.013932271,-1.324649998,0.307671719,0.661200884,1.114295967,0.786479588,0.652120069,0,0,1,0,0,0,0
BSU02720,yccF,-1.223203082,-0.995559969,-1.161652754,0.20414789,0.532712608,1.448022802,0.483050635,0.71248187,0,0,1,0,0,0,0
BSU29870,ytzB,-1.163700682,-1.105331756,-1.248501847,0.184578302,0.802588697,1.031098923,0.74963017,0.749638193,0,0,1,0,0,0,0
BSU18890,yobF,-1.1077638,-0.919057144,-1.342125099,0.039843629,0.664626822,1.336776594,0.576633539,0.751065457,0,0,1,0,0,0,0
BSU33110,liaG,-1.148554104,-1.094652246,-1.106795712,0.233810258,0.724073852,1.513453742,0.407352612,0.471311598,0,0,1,0,1,-1,0
BSU09560,cueR,-1.185322675,-0.997587629,-1.378265444,0.461613914,0.89366343,0.944228769,0.653402614,0.608267021,0,0,1,0,0,0,0
BSU29060,coaE,-1.153735931,-0.948087427,-1.409735886,0.346371683,0.999885044,0.926952949,0.483291892,0.755057677,0,0,1,0,0,0,0
BSU23380,lysA,-1.21457928,-0.961969115,-1.303384067,0.313717686,0.586651963,1.255221509,0.714621942,0.609719362,0,0,1,0,0,0,0
BSU32170,dapF,-1.246958088,-0.984599082,-1.274604531,0.326713739,0.570202236,1.170829586,0.636115985,0.802300157,0,0,1,0,0,0,0
BSU00060,gyrB,-1.237923938,-1.047573404,-1.280059887,0.42762372,0.622594048,0.988446753,0.667613365,0.859279344,0,0,1,0,0,0,0
BSU00880,disA,-1.217863386,-0.983453672,-1.273285459,0.291942183,1.081222321,1.062027752,0.464887012,0.57452325,0,0,1,0,0,0,0
BSU00040,recF,-1.21547444,-1.069761078,-1.291316888,0.496125877,0.621848599,0.989471744,0.635289746,0.83381644,0,0,1,0,0,0,0
BSU00870,radA,-1.193457354,-1.045403453,-1.225775213,0.203358419,0.990378962,1.137846011,0.462932198,0.67012043,0,0,1,0,0,0,0
BSU01800,alkA,-1.407061778,-0.815778584,-1.224781681,0.361309175,0.94750389,0.943984577,0.264715048,0.930109354,0,0,1,0,0,0,0
BSU23870,polYA,-1.198563796,-1.141386823,-1.072404951,0.428434222,1.002011341,1.250749473,0.151835268,0.579325267,0,0,1,0,0,0,0
BSU06070,ydiP,-1.216585213,-1.012310446,-1.31990869,0.413030093,0.835265757,1.028793548,0.729880512,0.541834439,0,0,1,0,0,0,0
BSU05880,gmuG,-1.078284766,-1.040798403,-1.296701917,0.080107147,0.626627803,1.290070604,0.674193822,0.744785711,0,0,1,0,0,0,0
BSU29080,mutM,-1.284376364,-0.960851604,-1.25286405,0.28983902,0.860533984,1.098393317,0.472885706,0.776439991,0,0,1,0,0,0,0
BSU14560,defB,-1.238269048,-1.013515049,-1.282687862,0.396827323,0.692854342,1.042066243,0.492855,0.90986905,0,0,1,0,0,0,0
BSU13110,purU,-1.174388651,-1.056561727,-1.239018315,0.361836415,0.574198797,1.312651529,0.46944335,0.751838601,0,0,1,0,0,0,0
BSU02440,glnJ,-1.159380874,-0.873839603,-1.419030394,0.654145021,0.786564272,1.208536617,0.244922192,0.55808277,0,0,1,0,0,0,0
BSU34760,yvcK,-1.215097313,-1.049479645,-1.291850627,0.378934134,0.816523953,1.024455188,0.680643112,0.655871199,0,0,1,0,0,0,0
BSU17460,glnA,-1.227760679,-1.073244835,-1.258019216,0.297884202,0.821776333,0.89654581,0.762839594,0.779978792,0,0,1,0,0,0,0
BSU22780,folEA,-1.193746585,-1.015616037,-1.36165105,0.574814664,0.677997588,1.034113886,0.589722548,0.694364987,0,0,1,0,0,0,0
BSU27920,obg,-1.18914036,-1.021128755,-1.304955475,0.401039838,0.466745135,1.149378791,0.652895653,0.845165172,0,0,1,0,0,0,0
BSU35470,comFA,-1.247035626,-0.575909597,-1.449746461,0.210434065,0.555270489,1.417174229,0.376637618,0.713175283,0,0,1,0,0,0,0
BSU17740,ynzB,-1.167880921,-1.065477161,-1.218278763,0.556100772,0.734269772,1.32729663,0.245607746,0.588361925,0,0,1,0,0,0,0
BSU36990,ywkF,-1.218691969,-1.042743673,-1.273641033,0.499724885,0.899227879,1.051788399,0.379644357,0.704691154,0,0,1,0,0,0,0
BSU02380,ybgB,-1.08788706,-0.776417886,-1.426698642,0.158850111,1.1376124,1.243822863,0.253030795,0.497687419,0,0,1,0,0,0,0
BSU33100,liaF,-1.228148121,-0.964353096,-1.224274097,0.244570162,0.74453168,1.376369809,0.55457156,0.496732103,0,0,1,0,0,0,0
BSU09600,crcBA,-1.246938379,-1.01323493,-1.262746258,0.47749662,0.408030733,1.149962315,0.723193435,0.764236463,0,0,1,0,0,0,0
BSU09610,yhdV,-1.166364556,-1.144983311,-1.225601867,0.45046434,0.545861705,1.182293804,0.62780736,0.730522526,0,0,1,0,0,0,0
BSU07490,yfmF,-1.247921798,-0.94699671,-1.317318362,0.501912088,0.888134203,1.107835674,0.388634581,0.625720325,0,0,1,0,0,0,0
BSU27870,nadB,-1.212075713,-1.013624923,-1.311449653,0.362808943,0.559240622,1.053582934,0.710223505,0.851294285,0,0,1,0,0,0,0
BSU12900,htrA,-1.173162017,-1.028576334,-1.206782757,0.5598476,0.564038867,1.455924836,0.328533263,0.500176541,0,0,1,0,0,0,0
BSU15730,fmt,-1.206071329,-1.042004036,-1.296137942,0.345675475,0.648403637,1.053114102,0.677294621,0.819725472,0,0,1,0,0,0,0
BSU09510,yhdL,-1.171691475,-0.861775267,-1.228979197,0.141620325,0.346740364,1.528435348,0.375973821,0.869676082,0,0,1,0,0,0,0
BSU27860,nadC,-1.216699427,-1.039780409,-1.254549489,0.304754048,0.497422268,1.126919468,0.751619015,0.830314525,0,0,1,0,0,0,0
BSU13310,tnrA,-1.139270314,-0.842231029,-1.427058925,0.310689967,0.834940006,1.287538646,0.608339099,0.367052551,0,0,1,0,0,0,0
BSU30630,rppH,-1.25629136,-0.888282314,-1.380968237,0.531349082,0.564999477,1.068075266,0.511812151,0.849305934,0,0,1,0,0,0,0
BSU08340,padR,-1.243606974,-1.053275406,-1.193386001,0.588593035,0.8302533,1.234297031,0.490123178,0.347001837,0,0,1,0,0,0,0
BSU21680,msrB,-1.150561684,-1.051559638,-1.230192927,0.190979949,1.008412285,1.203570977,0.627196509,0.40215453,0,0,1,0,0,0,0
BSU21690,msrA,-1.152171353,-0.964136284,-1.386237424,0.504361566,0.952353097,1.083174157,0.589289734,0.373366507,0,0,1,0,0,0,0
BSU29110,phoP,-1.269183227,-1.062366025,-1.237246186,0.490729587,0.72696077,1.028320111,0.542723911,0.78006106,0,0,1,0,0,0,0
BSU29100,phoR,-1.19724615,-0.909717604,-1.390224207,0.305508692,0.74533959,1.116971054,0.550249358,0.779119267,0,0,1,0,0,0,0
BSU26410,psiE,-1.13798081,-0.915323036,-1.467601142,0.567892432,0.497638955,1.112297524,0.626529697,0.71654638,0,0,1,0,0,0,0
BSU15720,defA,-1.369372854,-1.034574135,-1.147486275,0.474623168,0.717563135,1.08639792,0.576204893,0.696644147,0,0,1,0,0,0,0
BSU36930,ywlE,-1.304807651,-0.781128496,-1.350401793,0.453021941,0.557792554,1.2351077,0.357160607,0.833255138,0,0,1,0,0,0,0
BSU10220,gltT,-1.183080827,-1.070215115,-1.276556834,0.457389344,0.939092486,1.082651885,0.454219084,0.596499978,0,0,1,0,0,0,0
BSU07370,yfmR,-1.153084241,-1.018114113,-1.25923024,0.205007185,0.791121932,1.319320954,0.462406668,0.652571855,0,0,1,0,0,0,0
BSU34730,yvcN,-1.195026979,-0.968085864,-1.297498897,0.166176331,0.692763996,1.1866104,0.576310682,0.838750331,0,0,1,0,0,0,0
BSU18040,yneP,-1.326230226,-0.631277138,-1.412510495,0.36248651,0.540768868,1.297807469,0.417060229,0.751894784,0,0,1,0,0,0,0
BSU09250,yhcX,-1.214882926,-0.977324097,-1.229219939,0.155914397,0.477061924,1.303112627,0.693673988,0.791664026,0,0,1,0,0,0,0
BSU26800,yrpB,-1.19805019,-0.845464356,-1.375929502,0.157556474,0.717966715,1.228510662,0.512803257,0.802606938,0,0,1,0,0,0,0
BSU31400,yugH,-1.214747475,-1.056511322,-1.294965411,0.435901223,0.584570017,1.006508533,0.73954848,0.799695955,0,0,1,0,0,0,0
BSU22220,yprA,-1.203476343,-1.006056069,-1.217078012,0.519277732,0.835333453,1.321803742,0.198711984,0.551483512,0,0,1,0,0,0,0
BSU17870,yneB,-1.138313731,-1.157479161,-1.225467008,0.622507676,0.598284631,1.247258342,0.467545687,0.585663563,0,0,1,0,0,0,0
BSU18080,yneT,-1.206652492,-1.046245193,-1.256946471,0.35361549,0.670391251,1.213631359,0.716174194,0.556031863,0,0,1,0,0,0,0
BSU35450,comFC,-1.241152693,-0.89562819,-1.358607038,0.334897108,0.615631222,1.108901677,0.545108075,0.890849841,0,0,1,0,0,0,0
BSU29650,ytrP,-1.171890268,-0.997784548,-1.356905418,0.48627018,0.699170626,1.175585453,0.623700312,0.541853663,0,0,1,0,0,0,0
BSU08010,yfjP,-1.265602324,-0.997315014,-1.217599994,0.505042184,0.905276762,1.208215289,0.518107955,0.343875143,0,0,1,0,0,0,0
BSU05680,ydgK,-1.209452191,-0.942496545,-1.351667416,0.5312998,0.643049336,1.160448227,0.364841451,0.803977337,0,0,1,0,0,0,0
BSU09910,yhaO,-1.174887262,-0.969057537,-1.207939155,0.139858322,0.53779772,1.369291598,0.347283952,0.957652363,0,0,1,0,0,0,0
BSU08680,ygaC,-1.286345693,-0.968026549,-1.3020476,0.490166305,0.648501094,1.024263955,0.57010895,0.823379539,0,0,1,0,0,0,0
BSU18790,yoaZ,-1.066588801,-1.085461227,-1.34580473,0.745376652,0.661621342,1.227461209,0.443006342,0.420389214,0,0,1,0,0,0,0
BSU22950,ypdA,-1.21199358,-0.979372826,-1.34415221,0.533042753,0.6234178,1.034644847,0.42914537,0.915267846,0,0,1,0,0,0,0
BSU30480,ytqA,-1.194600312,-1.064277739,-1.270859063,0.566260059,0.582757227,1.129126833,0.394783647,0.856809347,0,0,1,0,0,0,0
BSU27200,yrhG,-1.211169991,-0.92243131,-1.268615461,0.404802863,0.773940571,1.405345698,0.397017284,0.421110347,0,0,1,0,0,0,0
BSU21910,metA,-1.189103359,-0.925113587,-1.298286635,0.064001856,0.574611323,1.215360726,0.68239796,0.876131716,0,0,1,0,0,0,0
BSU03660,yclE,-1.252046905,-0.790396111,-1.407486387,0.561645608,0.657279494,1.259869516,0.586438358,0.384696427,0,0,1,0,0,0,0
BSU07330,yfnB,-1.188502943,-1.00584535,-1.261653344,0.241411203,0.668509126,1.255609118,0.458729511,0.831742679,0,0,1,0,0,0,0
BSU17950,yneJ,-1.225751853,-1.043752127,-1.273940558,0.448159517,0.803411023,1.094450385,0.488848659,0.708574954,0,0,1,0,0,0,0
BSU04480,ydbI,-1.242566826,-1.041422996,-1.249772182,0.433528022,0.526150261,1.141344513,0.627722675,0.805016535,0,0,1,0,0,0,0
BSU29070,ytaF,-1.220635047,-1.034489732,-1.292751871,0.405731319,0.887521952,1.002395498,0.508797079,0.743430802,0,0,1,0,0,0,0
BSU25110,yqfU,-1.192093337,-1.048138649,-1.264121627,0.281014367,0.684928366,1.162306159,0.553086235,0.823018487,0,0,1,0,0,0,0
BSU38890,yxjN,-1.314729516,-0.87130122,-1.229583837,0.265797477,0.639154543,1.255225544,0.346982831,0.908454178,0,0,1,0,0,0,0
BSU06570,yerB,-1.24678598,-1.005914115,-1.233990581,0.494141606,0.327029541,1.230312702,0.627531639,0.807675188,0,0,1,0,1,0,0
BSU26610,yrkA,-1.183932931,-1.036369657,-1.260069201,0.534571373,0.763062983,1.111932724,0.175729627,0.895075083,0,0,1,0,0,0,0
BSU08360,yfiQ,-1.182509095,-0.55839415,-1.549726316,0.391652298,0.716896994,1.335046167,0.223764599,0.623269504,0,0,1,0,0,0,0
BSU06010,ydiL,-1.113963274,-1.029105077,-1.265908222,0.121589479,0.498691185,1.299533915,0.609603368,0.879558627,0,0,1,0,0,0,0
BSU00890,yacL,-1.263893465,-1.02217117,-1.247033037,0.251166532,0.938190574,0.914034357,0.684249946,0.745456263,0,0,1,0,0,0,0
BSU23780,yqjQ,-1.197442804,-1.038927007,-1.291981476,0.499321454,0.627083306,1.09948297,0.408413508,0.894050049,0,0,1,0,0,0,0
BSU23790,yqjP,-1.27562592,-0.803172619,-1.390930108,0.643007282,0.648802263,1.191052784,0.33057793,0.656288389,0,0,1,0,0,0,0
BSU37530,ywhC,-1.238862898,-1.076412998,-1.265398048,0.410657955,0.740099076,0.921256126,0.72121372,0.787447067,0,0,1,0,0,0,0
BSU31310,yugP,-1.23450766,-0.816797325,-1.390328511,0.160660984,1.026012634,1.000388623,0.558170483,0.696400772,0,0,1,0,0,0,0
BSU24260,yqxC,-1.2507166,-1.071503803,-1.266351568,0.536404765,0.742993861,0.962332147,0.598930412,0.747910786,0,0,1,0,0,0,0
BSU34750,whiA,-1.242831321,-1.005886997,-1.270373358,0.286257353,0.715921396,1.067437353,0.574214952,0.875260622,0,0,1,0,0,0,0
BSU22210,yprB,-1.138219364,-1.005256671,-1.282909699,0.279979813,0.640556537,1.35890243,0.407645907,0.739301046,0,0,1,0,0,0,0
BSU12250,yjkB,-1.286584376,-0.888666623,-1.214790301,0.18992799,0.577987182,1.401025538,0.591854158,0.629246432,0,0,1,0,0,0,0
BSU21830,ypjQ,-1.189073012,-1.122992754,-1.263601074,0.445726257,0.702380725,0.998584974,0.619256577,0.809718307,0,0,1,0,0,0,0
BSU22980,ypbG,-1.172363201,-0.979131325,-1.099672547,0.414743017,0.811425541,1.575288422,0.075673467,0.374036625,0,0,1,0,0,0,0
BSU28650,ysgA,-1.217421895,-1.020563483,-1.260597635,0.537760931,0.569553175,1.231858597,0.374694992,0.784715317,0,0,1,0,0,0,0
BSU31790,yueG,-1.178725326,-1.172061204,-1.210455693,0.396933056,0.747627504,1.023638935,0.560409776,0.832632953,0,0,1,0,0,0,0
BSU11490,yjbC,-1.228642849,-1.058748181,-1.278501729,0.627020845,0.698460869,1.090410691,0.617859007,0.532141347,0,0,1,0,0,0,0
BSU38820,yxkF,-1.244261775,-0.970502741,-1.092094417,0.516310548,0.797433221,1.320973367,-0.135062094,0.807203891,0,0,1,0,0,0,0
BSU10830,yisR,-1.25429694,-0.823872055,-1.418079913,0.479332985,0.620307978,1.060822523,0.438790645,0.896994778,0,0,1,0,0,0,0
BSU02370,ybgA,-1.301358894,-0.82362312,-1.227223713,0.199260451,1.008973624,1.079514235,0.124543987,0.939913429,0,0,1,0,0,0,0
BSU16810,ymfC,-1.205681872,-0.965980554,-1.288130798,0.08166254,0.807834856,1.092031322,0.670210071,0.808054435,0,0,1,0,0,0,0
BSU31410,yugG,-1.196231187,-1.035816711,-1.293791066,0.379297312,0.517862128,1.128037586,0.673705611,0.826936326,0,0,1,0,0,0,0
BSU06540,yezC,-1.120486304,-1.136937228,-1.148959696,0.343781835,0.41372769,1.458022785,0.534082771,0.656768147,0,0,1,0,0,0,0
BSU37550,ywhA,-0.999218556,-0.978240607,-1.523999569,0.482392157,0.560969668,1.102295923,0.535616809,0.820184174,0,0,1,0,0,0,0
BSU07220,yetL,-1.036961684,-0.874131294,-1.486441806,0.385499482,0.497660118,1.348764827,0.414980936,0.75062942,0,0,1,0,0,0,0
BSU09550,yhdP,-1.231571732,-1.007665477,-1.295349711,0.412425689,0.940235061,1.030618388,0.649289806,0.502017975,0,0,1,0,0,0,0
BSU38020,pdxK,-1.206594381,-0.959502669,-1.248856326,0.05670939,0.726670069,1.263735558,0.689337459,0.6785009,0,0,1,0,0,0,0
BSU11500,spxA,-1.258047685,-0.984742132,-1.31207906,0.426078614,0.643883562,1.036596249,0.781535992,0.66677446,0,0,1,0,0,0,0
BSU22970,mecB,-1.167185225,-0.999171871,-1.33238203,0.529055121,0.909264121,1.163586491,0.474331901,0.422501492,0,0,1,0,0,0,0
BSU34100,rsbQ,-1.173026672,-0.976752696,-1.260194021,0.069182515,0.515481011,1.254603984,0.741895517,0.828810362,0,0,1,0,0,0,0
BSU00050,remB,-1.280175153,-0.962828183,-1.301613677,0.348731374,0.674452332,0.987053673,0.689793435,0.844586199,0,0,1,0,0,0,0
BSU15740,rsmB,-1.225226736,-1.005758831,-1.295635918,0.318527255,0.60817235,1.092275006,0.69178018,0.815866694,0,0,1,0,0,0,0
BSU03150,aroK,-1.340038932,-0.777166691,-1.26617582,0.424398922,0.910823119,1.255398853,0.176003021,0.616757528,0,0,1,0,0,0,0
BSU25770,spoIVCA,-1.001431714,-1.103247162,-1.351216812,0.30806467,0.804149465,1.265207654,0.416091172,0.662382727,0,0,1,0,0,0,0
BSU16800,spoIIIE,-1.208724881,-0.927507441,-1.260044863,0.013700515,0.594076292,1.227985368,0.701723776,0.858791235,0,0,1,0,0,0,0
BSU03910,gabD,-1.224680673,-0.972405163,-1.31905215,0.304418874,0.803102265,1.099969804,0.580734583,0.72791246,0,0,1,0,0,0,0
BSU_MISC_RNA_25,BSU_MISC_RNA_25,-1.260572108,-1.037376986,-1.270210145,0.417807792,0.634624136,0.966173911,0.704023271,0.84553013,0,0,1,0,0,0,0
BSU_MISC_RNA_44,BSU_MISC_RNA_44,-1.20588271,-1.030875983,-1.201882558,0.198856838,0.708781207,1.227091119,0.386570388,0.9173417,0,0,1,0,0,0,0
BSU_MISC_RNA_6,BSU_MISC_RNA_6,-1.213094097,-0.927360321,-1.243368749,0.131425205,0.396738246,1.330028859,0.676171437,0.84945942,0,0,1,0,0,0,0
BSU08190,malR,-1.026845445,-0.938939958,-1.451613612,0.43527251,0.681042492,1.280405755,0.242770331,0.777907928,0,0,1,0,0,0,0
BSU14480,abh,-1.373036791,-0.646013911,-1.281606498,0.02871835,0.907081817,1.100882162,0.299917532,0.964057339,0,0,1,0,0,0,0
BSU03890,gabR,-1.22961957,-1.07649192,-1.162003166,0.250896755,1.072437361,1.107829579,0.540366115,0.496584847,0,0,1,0,0,0,0
BSU12370,exuR,-1.146967869,-0.991668489,-1.287238115,0.124668643,0.716632065,1.266916199,0.514286091,0.803371474,0,0,1,0,0,0,0
BSU10010,trpP,-1.271054214,-1.000563465,-1.286794009,0.586372982,0.815278473,1.051913371,0.520191327,0.584655535,0,0,1,0,0,0,0
BSU26430,yrkP,-1.214517118,-0.966127127,-1.334568501,0.575895254,0.528896864,1.104262482,0.401418538,0.904739607,0,0,1,0,0,0,0
BSU23310,sipS,-1.208682214,-1.04969718,-1.306776033,0.518373773,0.732244969,1.071311842,0.667177787,0.576047055,0,0,1,0,0,0,0
BSU35660,mnaA,-1.168201755,-1.158280779,-1.200776526,0.450336213,0.847367049,1.154147776,0.436008097,0.639399923,0,0,1,0,0,0,0
BSU36530,bcrC,-1.278165703,-0.970865086,-1.223330073,0.218466268,0.575422909,1.202699909,0.657574997,0.81819678,0,0,1,0,0,0,0
BSU39029,yxiT1,-1.199268839,-0.867913139,-1.433352065,0.457859982,0.606667035,1.096765226,0.473886409,0.86535539,0,0,1,0,0,0,0
BSU06083,ydzW7,-0.727762042,-1.169994318,-1.517351062,0.442379644,0.523994114,1.218784066,0.406373176,0.823576421,0,0,1,0,0,0,0
BSU32000,dhbA,-0.608091598,-0.477835128,-0.652755358,-0.228039748,-0.493458216,-0.154234834,0.24915864,2.365256242,0,0,1,0,0,0,1
BSU31980,dhbE,-0.569690641,-0.414235414,-0.620019367,-0.462727091,-0.491424432,-0.108265354,0.30913088,2.357231418,0,0,0,0,0,0,1
BSU32010,besA,-0.568662522,-0.53083472,-0.628877478,-0.063475752,-0.379409397,-0.305549615,0.078508903,2.398300581,0,0,1,0,0,0,1
BSU21420,bhlA,-0.473810148,0.063907364,-0.895883188,-0.300398364,-0.199642557,-0.074330024,-0.48570147,2.365858387,0,0,0,0,0,0,1
BSU10170,fabHB,-0.627260503,-0.323120007,-0.762655227,-0.358017926,-0.465345149,-0.085406996,0.278540423,2.343265384,0,0,0,0,0,0,1
BSU10770,wprA,-0.595620381,-0.446624166,-0.644844219,-0.424248109,-0.501141262,-0.228848307,0.551793092,2.289533351,0,0,0,0,0,0,1
BSU15960,ylqB,-0.545416927,-0.404481717,-0.630093372,-0.076617615,-0.315927941,-0.192615951,-0.269305398,2.43445892,0,0,1,0,0,0,1
BSU11910,yjcM,-0.508907469,-0.172149221,-0.645277012,-0.220024814,-0.443602352,-0.278486929,-0.169485957,2.437933754,0,0,0,0,0,0,1
BSU06200,ydjH,-0.597129584,-0.482761194,-0.632467741,-0.242734749,-0.282021063,-0.047478219,-0.134412514,2.419005065,0,0,0,0,0,0,1
BSU31959,ybdZ,-0.592908669,-0.37312676,-0.633958172,-0.38597019,-0.442805599,-0.201490038,0.251515025,2.378744404,0,0,0,0,0,0,1
BSU11940,yjcP,-0.43252871,-0.289947188,-0.844025061,-0.437167088,-0.231059427,-0.090517603,-0.074388365,2.399633441,0,0,0,0,0,0,1
BSU11950,yjcQ,-0.513780655,-0.430876418,-0.47114919,-0.532490074,-0.148452218,-0.10499439,-0.238522017,2.440264961,0,0,0,0,0,0,1
BSU21130,yonD,-0.460596278,-0.283789672,-0.604606724,-0.285013,-0.446985714,-0.19438179,-0.172712344,2.448085523,0,0,0,0,0,0,1
BSU21160,yonA,-0.457243799,-0.335055572,-0.600863986,-0.348096332,-0.309034839,-0.343871428,-0.051254293,2.445420249,0,0,0,0,0,0,1
